name;verse;movie
PIPPIN;I offer you my service, such as it is in payment of this debt;The Return of the King
PIPPIN;Are we lost ?;The Fellowship of the Ring
PIPPIN;Why are they still guarding it?;The Return of the King
PIPPIN;Mordor.;The Return of the King
PIPPIN;I think we are;The Fellowship of the Ring
PIPPIN;Merry;The Fellowship of the Ring
PIPPIN;I'm hungry;The Fellowship of the Ring
PIPPIN;I just want to look at it, just one more time.;The Return of the King
PIPPIN;Gandalf, forgive me!;The Return of the King
PIPPIN;I saw, I saw him! I could hear his voice in my head.;The Return of the King
PIPPIN;He asked me my name. I didn't answer. He hurt me;The Return of the King
PIPPIN;Where are we going?;The Return of the King
PIPPIN;I don't know, I can't help it.;The Return of the King
PIPPIN;I'm sorry alright? I won?t do it again.;The Return of the King
PIPPIN;And you? you're coming with me? Merry?;The Return of the King
PIPPIN;How far is Minas Tirith?;The Return of the King
PIPPIN;The last of the Longbottom Leaf?;The Return of the King
PIPPIN;But, we?ll see each other soon?;The Return of the King
PIPPIN;Wont we?;The Return of the King
PIPPIN;Merry?;The Return of the King
PIPPIN;Gandalf! Gandalf! Denethor has lost his mind. He's burning Faramir alive!;The Return of the King
PIPPIN;Gandalf!;The Return of the King
PIPPIN;My lord;The Return of the King
PIPPIN; well, yes. At least well enough for my own people. But we have no songs for great halls and evil times.;The Return of the King
PIPPIN;He's not dead. He's NOT DEAD NO! NO! He's not dead;The Return of the King
PIPPIN;NO! NO!;The Return of the King
PIPPIN;Gandalf! Where's Gandalf? GANDALF;The Return of the King
PIPPIN;The mightiest man may be slain by one arrow and Boromir was pierced by many.;The Return of the King
PIPPIN;A storm is coming.;The Return of the King
PIPPIN;Well, Minas Tirith, very impressiveSo where are off to next?;The Return of the King
PIPPIN;A tree, there was a white tree in a courtyard of stone. It was dead.,The city was burning.;The Return of the King
PIPPIN;Merry;The Return of the King
PIPPIN;AAAAhhh!;The Return of the King
PIPPIN;What were you thinking Peregrin Took? What service can a Hobbit offer such a great lord of men?;The Return of the King
PIPPIN;I think you have strength of a different kind. And one day your father will see it.;The Return of the King
PIPPIN;Here do I swear fealty and service to Gondor in peace or war, in living or dying, from,from this hour henceforth until my lord release me or death take me.;The Return of the King
PIPPIN;What does that mean? What's wrong? He looks at Gandalf.;The Return of the King
PIPPIN;So I imagine this is just a ceremonial position. I mean, they don't actually expect me to do any fighting, do they?;The Return of the King
PIPPIN;But we have the white wizard. That's got to count for something.;The Return of the King
PIPPIN;Gandalf?;The Return of the King
PIPPIN; and some cabbages and those few bags of potatoes that we lifted last week. And the mushrooms the week before.;The Fellowship of the Ring
PIPPIN; Frodo;The Fellowship of the Ring
PIPPIN; Mushrooms!;The Fellowship of the Ring
PIPPIN; What is going on ?;The Fellowship of the Ring
PIPPIN; Frodo! Merry! Its Frodo Baggins;The Fellowship of the Ring
PIPPIN; Ooh! that was close!;The Fellowship of the Ring
PIPPIN;Baggins ? Sure I know a Baggins! He's over there. Frodo Baggins! He's my second cousin once removed on his mother's side and my third cousin twice removed on his father's side, if you follow me;The Fellowship of the Ring
PIPPIN;Can I have some bacon?;The Fellowship of the Ring
PIPPIN;Frodo! Come on;The Fellowship of the Ring
PIPPIN;Frodo;The Fellowship of the Ring
PIPPIN;Get down;The Fellowship of the Ring
PIPPIN;I'm getting one;The Fellowship of the Ring
PIPPIN;It comes in pints ?;The Fellowship of the Ring
PIPPIN;Run Frodo;The Fellowship of the Ring
PIPPIN;Run;The Fellowship of the Ring
PIPPIN;Steady on;The Fellowship of the Ring
PIPPIN;Well that's nice! That's nice! Ash on my tomatoes;The Fellowship of the Ring
PIPPIN;We've had one yes. What about second breakfast ?;The Fellowship of the Ring
PIPPIN;What about breakfast ?;The Fellowship of the Ring
PIPPIN;What about elvenses ? Luncheon, Afternoon Tea, Dinner ? Supper! He knows about them, doesnt he ?;The Fellowship of the Ring
PIPPIN;What's that ?;The Fellowship of the Ring
ROSIE;Goodnight lads;The Return of the King
ROSIE;Good Night lads;The Fellowship of the Ring
SAM; There and Back Again, a Hobbits tale by Bilbo Baggins and the Lord of the Rings by Frodo Baggins. You finished it.;The Return of the King
SAM; You don't mean that. You can't leave.;The Return of the King
SAM;Well, I'm back.;The Return of the King
SAM;Look!The Orcs, they're moving off;The Return of the King
SAM;You see Mr Frodo some luck at last;The Return of the King
SAM;Mr Frodo!;The Return of the King
SAM;Stand up Mr Frodo.Stand up;The Return of the King
SAM;Oh no!What do I do?What do I do?;The Return of the King
SAM;We're going that way, straight as we can.There's no point carrying anything We're not sure to need.;The Return of the King
SAM;Mr Frodo, lookThere is light and beauty up there that no shadow can touch;The Return of the King
SAM;Take mineThere's a few drops left.;The Return of the King
SAM;Frodo, get down!Hide;The Return of the King
SAM;Frodo;The Return of the King
SAM;it's gone Mr Frodo. The light's passed on, away towards the North. Something's drawn its gaze.;The Return of the King
SAM;Do you remember the Shire Mr Frodo? It will be Spring soon and the orchards will be in blossom. And the birds will be nesting in the hazel thickets. (He is crying.) And they will be sowing the summer barley in the lower fields, (Frodo opens his eyes and looks at him.) and eating the first of the strawberries and cream. Do you remember the taste of strawberries?;The Return of the King
SAM;Look Mr Frodo, a doorway! We're almost there!;The Return of the King
SAM;Frodo!;The Return of the King
SAM;Go on! Now! Throw it in the fire;The Return of the King
SAM;No!;The Return of the King
SAM;Nooooooo;The Return of the King
SAM; Frodo;The Return of the King
SAM;Take my hand;The Return of the King
SAM;No! don't you let go! don't let go! Reeeaaach;The Return of the King
SAM;Rosie Cotton dancing She had ribbons in her hair. If ever I was to marry someone, it would have been her It would?ve been her;The Return of the King
SAM;And That's for my old gaffer;The Return of the King
SAM;Not if I stick you first;The Return of the King
SAM;Begging your pardon but they Haven't.;The Return of the King
SAM; thought I'd lost you.So I took it, only for safekeeping;The Return of the King
SAM;We have to go in there Mr Frodo.There's nothing for itCome on let's just make it down the hill for starters.;The Return of the King
SAM;Mr Frodo? What is it?;The Return of the King
SAM;What does he mean?;The Return of the King
SAM;Then let us be rid of it once and for all! Come on Mr Frodo, I can't carry it for you, but I can carry you! Come on!;The Return of the King
SAM;Destroy it!;The Return of the King
SAM;What are you waiting for? Just let it go;The Return of the King
SAM;AAAAAAAAAhhhhhhhhhh;The Return of the King
SAM;Give me your hand;The Return of the King
SAM;Yes Mr Frodo. it's over now.;The Return of the King
SAM;Get off of me!Nobody pushes me you filthy maggotGet off of me;The Return of the King
SAM; don't think there will be a return journey Mr Frodo.;The Return of the King
SAM;That's for Frodo;The Return of the King
SAM;And the Shire;The Return of the King
SAM;let's get you out of here;The Return of the King
SAM;Come on Mr Frodo.We?d best find you some clothes.You can't go walking through Mordor in nowt but your skin.;The Return of the King
SAM;We did it Mr Frodo.We made it to Mordor.;The Return of the King
SAM;Haven't you had any sleep Mr Frodo?;The Return of the King
SAM;Not before Mr Frodo's had something to eat;The Return of the King
SAM;Here.;The Return of the King
SAM;Oh no, I'm not hungry, leastways not for lembas bread;The Return of the King
SAM;Ow!;The Return of the King
SAM;What are you up to? Sneaking off are we?;The Return of the King
SAM;Fine, have it your own way. I'm sorry to wake you Mr Frodo but we have to be moving on.;The Return of the King
SAM;you're a lying rat! What did you do with it?;The Return of the King
SAM;That's a filthy lie! You stinking, two faced sneak!;The Return of the King
SAM;No. No you're not all right, you're exhausted. it's that Gollum. it's this place. it's that thing around your neck. I could help a bit. I could carry it for a while, carry it for a while I could carry it, I could carry it, Share the load, share the load, share the load;The Return of the King
SAM;I don't want to keep it. I just want to help.;The Return of the King
SAM;Shut up you! Go away! Get out of here;The Return of the King
SAM;I wonder if we'll ever be put into songs or tales.;The Two Towers
SAM;I wonder if people will ever say,, Let's hear about Frodo and the Ring., And they'll say,, Yes! That's one of my favourite stories., Frodo was really courageous, wasn't he, Dad? Yes, my boyThe most famousest of Hobbits. And that's saying a lot.;The Two Towers
SAM;Now, Mr. Frodo, you shouldn't make fun. I was being serious.;The Two Towers
SAM;Samwise the Brave.;The Two Towers
SAM;We're not going to wait for you. Come on.;The Two Towers
SAM;Mr Frodo! Get back you! don't touch him.;The Return of the King
SAM;Where is he? Where has he gone? Hey, Gollum! Where are you?;The Two Towers
SAM;Captain Faramir.you have shown your quality, sir.;The Two Towers
SAM;The very highest.;The Two Towers
SAM;Come on, keep up.;The Two Towers
SAM;Mr. Frodo didn't mean for them Rangers to hurt you. You know that, don't you? He was trying to save you, see?;The Two Towers
SAM;Very decent of you. Very decent, indeed, Gollum.;The Two Towers
SAM;Mr. Frodo?;The Two Towers
SAM;Hold on, Mr. Frodo. You'll be all right.;The Two Towers
SAM;Do you want to know what happened to Boromir?You want to know why your brother died? He tried to take the Ring from Frodo after swearing an oath to protect him!He tried to kill him! The Ring drove your brother mad;The Two Towers
SAM;Mr. Frodo?;The Two Towers
SAM;What are you doing?;The Two Towers
SAM;Where are you going?;The Two Towers
SAM;It's me. It's your Sam. Don't you know your Sam?;The Two Towers
SAM;I know. It's all wrong.By rights, we shouldn't even be here. But we are. It's like in the great stories, Mr. Frodo. The ones that really mattered.Full of darkness and danger they were. And sometimes you didn't want to know the end.....because how could the end be happy? How could the world go back, to the way it was. when so much bad had happened?;The Two Towers
SAM;Folk in those stories.had lots of chances of turning back, only they didn't. They kept going.because they were holding on to something.;The Two Towers
SAM;That there's some good in this world, Mr. Frodo. And it's worth fighting for.;The Two Towers
SAM;We have to get out of here. You go. Go, now. You can do it. Use the Ring, Mr. Frodo. Just this once. Put it on. Disappear.;The Two Towers
SAM;Mr. Frodo....;The Two Towers
SAM;Stop it! Leave him aloneDon't you understand? He's got to destroy it! That's where we're going, into Mordor. To the Mountain of Fire!;The Two Towers
SAM; Please. It's such a burden. Will you not help him?;The Two Towers
SAM;Spies? Now wait just a minute.;The Two Towers
SAM;His gardener.;The Two Towers
SAM;You'll make him sick, you will.behaving like that.,There's only one way to eat a brace of coneys.;The Two Towers
SAM;What's to ruin? There's hardly any meat on them;The Two Towers
SAM;What we need is a few good taters.;The Two Towers
SAM;Po-ta-toes.;The Two Towers
SAM;Boil them, mash them, stick them in a stew. Lovely, big, golden chips with a nice piece of fried fish;The Two Towers
SAM;Even you couldn't say no to that;The Two Towers
SAM;You're hopeless.;The Two Towers
SAM;Mr. Frodo?;The Two Towers
SAM;Who are they?;The Two Towers
SAM;Hey, stinker, don't go getting too far ahead.;The Two Towers
SAM;What?;The Two Towers
SAM;Because. Because that's what he is, Mr. Frodo.There's naught left in him but lies and deceit.t's the Ring he wants.t's all he cares about.;The Two Towers
SAM;Why?;The Two Towers
SAM;Ready to do what?;The Two Towers
SAM;Mr. Frodo. Look.t's an oliphaunt;The Two Towers
SAM;No one at home will believe this.;The Two Towers
SAM;Wait! We're innocent travelers;The Two Towers
SAM;You can't save him, Mr. Frodo.;The Two Towers
SAM;I doIt's the Ring. You can't take your eyes off it.'ve seen you. You're not eating. You barely sleepIt's taken hold of you, Mr. Frodo. You have to fight it.;The Two Towers
SAM;Can't you hear yourself? Don't you know who you sound like?;The Two Towers
SAM;Oh, save us. My old Gaffer would have a thing or two to say if he could see us now.;The Two Towers
SAM;That's it, then. We can't get past that.;The Two Towers
SAM;Look! The gate.t's opening! can see a way down.;The Two Towers
SAM;I know, Mr. Frodo. doubt even these Elvish cloaks will hide us in there.;The Two Towers
SAM;Why haven't you spoken of this before?;The Two Towers
SAM;He's up to something.;The Two Towers
SAM;Mr. Frodo, no.;The Two Towers
SAM;No.;The Two Towers
SAM;Let him go, you filth! Let him go!;The Return of the King
SAM;You will not touch him again! Come on then, finish t!;The Return of the King
SAM;It's a bog. He's led us into a swamp.;The Two Towers
SAM;I hate this place. It's too quiet.;
SAM;Well, starve, then. And good riddance;The Two Towers
SAM;Can you see the bottom?;The Two Towers
SAM;Catch it! Grab it, Mr. Frodo;The Two Towers
SAM;Mr. Frodo;The Two Towers
SAM;Bogs and rope, and goodness knows what.t's not natural. None of it.;The Two Towers
SAM;Nothing.Just a bit of seasoning.I thought maybe if we was having, a roast chicken one night or something.;The Two Towers
SAM;Back!;The Return of the King
SAM;Mr Frodo!;The Return of the King
SAM;Oh no! Frodo, Mr Frodo Wake up. don't leave me here alone. don't go where I can't follow. Wake up. Not asleep. Dead.;The Return of the King
SAM; Not dead;The Return of the King
SAM;Samwise you fool.;The Return of the King
SAM;There are dead things! Dead faces in the water.;The Two Towers
SAM;Frodo;The Two Towers
SAM;Mr. Frodo! Are you all right?;The Two Towers
SAM;It must be getting near teatime. Leastways it would be in decent places where there is still teatime.;The Return of the King
SAM;Mr Frodo? What is it?;The Return of the King
SAM;Mr Frodo ?;The Fellowship of the Ring
SAM;You never know.;The Two Towers
SAM;It's very special, that.t's the best salt in all the Shire.;The Two Towers
SAM;Who's gonna follow us down here. Mr. Frodo?t's a shame, really, Lady Galadriel gave me that. Real Elvish rope.,Well, there's nothing for it.t's one of my knots.Won't come free in a hurry.;The Two Towers
SAM;Mordor. The one place in Middle-earth we don't want to see any closer. And it's the one place we're trying to get to.t's just where we can't get. Let's face it, Mr. Frodo, we're lost. don't think Gandalf meant for us to come this way.;The Two Towers
SAM;Mr. Frodo?t's the Ring, isn't it?;The Two Towers
SAM;Let me see.Oh, yes. Lovely. Lembas bread. And look! More lembas bread.;The Two Towers
SAM;I don't usually hold with foreign food.....but this Elvish stuff, it's not bad.;The Two Towers
SAM;Black Riders;The Two Towers
SAM;Come on, Frodo. Come on;The Two Towers
SAM;I thought they were dead.;The Two Towers
SAM;Look Frodo. It's Mr Bilbo's trolls;The Fellowship of the Ring
SAM;He's going cold;The Fellowship of the Ring
SAM;Those rain clouds might.;The Two Towers
SAM;This looks strangely familiar.;The Two Towers
SAM;What is that horrid stink? warrant there's a nasty bog nearby. Can you smell it?;The Two Towers
SAM;t's no more than you deserve;The Two Towers
SAM;Mr. Frodo! It's all right.'m here.;The Two Towers
SAM;No! Mr Frodo;The Return of the King
SAM;No;The Return of the King
SAM;Athelas ?;The Fellowship of the Ring
SAM;Kingsfoil, aye, its a weed;The Fellowship of the Ring
SAM;She's an elf;The Fellowship of the Ring
SAM;I don't believe you;The Two Towers
SAM;Get down! I said, down;The Two Towers
SAM;He's trying to trick us.f we let him go, he'll throttle usn our sleep.;The Two Towers
SAM;What is that ?;The Fellowship of the Ring
SAM;Nothing. Just clearing something up;The Return of the King
SAM;BuBye Bill;The Fellowship of the Ring
SAM;Hey! Come back now! Come back! There! What did I tell you? He's run off, the old villain. So much for his promises.;The Two Towers
SAM;Oi Mind who you're sweet talking;The Fellowship of the Ring
SAM; Does she ?;The Fellowship of the Ring
SAM; Ah, I think I'll just have another ale;The Fellowship of the Ring
SAM;Strider! Get off him;The Fellowship of the Ring
SAM;I heard it from his own mouth. He means to murder us.;The Return of the King
SAM;You miserable little maggot! I'll stove your head in!;The Return of the King
SAM;I don't care! I can't do it Mr Frodo! I won?t wait around for him to kill us;The Return of the King
SAM;Ssh! Gandalf's thinking;The Fellowship of the Ring
SAM;I'm on your side Mr Frodo;The Return of the King
SAM;There's an eye-opener and no mistake;The Fellowship of the Ring
SAM;Frodo;The Fellowship of the Ring
SAM;And I've gone and had too much t must be getting late;The Return of the King
SAM;Oh alright, but we don't have that much left. We have to be careful or we are going to run out. You go ahead and eat that Mr Frodo. I've rationed it, there should be enough;The Return of the King
SAM;The journey home;The Return of the King
SAM;What is it, Mr. Frodo?;The Two Towers
SAM;Quiet, you!t's hopeless. Every Orc in Mordor's going to hear this racket.,Let's just tie him up and leave him.;The Two Towers
SAM;You treacherous little toad!;The Return of the King
SAM;Call me a liar? you're a liar;The Return of the King
SAM;You don't see it do you? He's a villain.;The Return of the King
SAM;But in the end, it's only a passing thing. this shadow. Even darkness must pass. A new day will come. And when the sun shines, it will shine out the clearer. Those were the stories, that stayed with you.that meant something. Even if you were too small to understand why. But I think, Mr. Frodo, I do understand. I know now.;The Two Towers
SAM;Alright! Alright! You just startled me is all. What were you doing?;The Return of the King
SAM;it's always dark here. it's gone The elven bread;The Return of the King
SAM;He took it. He must have;The Return of the King
SAM;Call me?;The Return of the King
SAM;I'll kill him;The Return of the King
SAM;Oh my! I'm sorry. I didn't mean it to go so far. I was just so, so angry! Here just, let's just rest a bit.;The Return of the King
SAM;You don't mean that.;The Return of the King
SAM;So there's no hard feelings. Forgive and forget.;The Two Towers
SAM;Yes you will. Of course you will. That's just morbid thinking. We're going there and back again just like Mr Bilbo. You'll see.;The Return of the King
SAM;Mr Frodo, look! The King has got a crown again.;The Return of the King
SAM;No;The Return of the King
SAM;Hey, What's in this tunnel? You listen to me! You listen good and proper. Anything happens to him, You'll have me to answer to. One sniff that something's not right, one hair that stands up on the back of my neck, its over. No more slinker, no more stinker. you're gone. Got it? I'm watching you.;The Return of the King
SAM; But He's a liar! He's poisoned you against me.;The Return of the King
SAM;Frodo!;The Fellowship of the Ring
SAM;Frodo;The Fellowship of the Ring
SAM;Anything ?;The Fellowship of the Ring
SAM;But where is he leading us ?;The Fellowship of the Ring
SAM;Saved some for you Mr Frodo;The Fellowship of the Ring
SAM;Trust a Brandybuck and a Took;The Fellowship of the Ring
SAM;A shortcut to what ?;The Fellowship of the Ring
SAM;Backl you Devils!;The Fellowship of the Ring
SAM;Come on faster;The Fellowship of the Ring
SAM;Don't you lose him Samwise Gamgee and I don't mean to;The Fellowship of the Ring
SAM;D'you hear that! Rivendell! We're going to see the elves;The Fellowship of the Ring
SAM;Frodo! Come on;The Fellowship of the Ring
SAM;Get off him! Frodo, are you alright?;The Fellowship of the Ring
SAM;It's just something Gandalf said;The Fellowship of the Ring
SAM;It's six days from Rivendell! He'll never make it!;The Fellowship of the Ring
SAM;Let him go! Or I'll have you Longshanks;The Fellowship of the Ring
SAM;Mr Frodo ? Frodo! Frodo! I thought I'd lost you;The Fellowship of the Ring
SAM;Ssh.. be quiet;The Fellowship of the Ring
SAM;Strider!Help him Strider;The Fellowship of the Ring
SAM;That fellow's done nothing but stare at you since we arrived! That fellow's done nothing but stare at you since we arrived!;The Fellowship of the Ring
SAM;What do we do now ?What do we do now ?;The Fellowship of the Ring
SAM;You've been into Farmer Maggot's crop. You've been into Farmer Maggot's crop;The Fellowship of the Ring
SAM;You've had a whole half already. You've had a whole half already;The Fellowship of the Ring
SANDYMAN;Children's stories that's all that is. You're beginning to sound like that old Bilbo Baggins! Cracked he was;The Fellowship of the Ring
SANDYMAN;Well it's none of our concern what goes on beyond our borders. Keep your nose out of trouble and no trouble will come to you;The Fellowship of the Ring
SARUMAN;Gibbets and crows! Dotard! What do you want Gandalf Grahame? Let me guess, the key of Orthanc? Or perhaps the keys of Barad D?r itself? Along with the crowns of the seven Kings and the rods of the Five Wizards!;The Return of the King
SARUMAN;Save your pity and your mercy. I have no use for it!;The Return of the King
SARUMAN;A man of Rohan? What is the house of Rohan but a thatched barn where brigands drink in the reek and their brats roll on the floor with the dogs? The victory at Helms Deep does not belong to you Theoden Horse Master. You are a lesser son of greater sires!;The Return of the King
SARUMAN;Free? He will never be free;The Return of the King
SARUMAN;Get down cur!;The Return of the King
SARUMAN;You withdraw your guard and I will tell you where your doom will be decided. I will not be held prisoner here!;The Return of the King
SARUMAN;Gandalf the White. Gandalf the Fool! Does he seek to humble me, with his newfound piety?;The Two Towers
SARUMAN;The Ring of Barahir. So Gandalf Greyhame thinks he has found lsildur's heir. The lost king of Gondor. He is a fool. The line was broken years agoIt matters not. The world of Men shall fall.t will begin at Edoras.;The Two Towers
SARUMAN;Send out your Warg-riders.;The Two Towers
SARUMAN;f the wall is breached,;
SARUMAN;Tens of thousands.;The Two Towers
SARUMAN;A new power is rising.ts victory is at hand.;The Two Towers
SARUMAN;This night.the land will be stained with the blood of Rohan! March to Helm's Deep! Leave none alive;The Two Towers
SARUMAN;To war!;The Two Towers
SARUMAN;There will be no dawn for Men;The Two Towers
SARUMAN;I want them armed and ready to march within two weeks;The Two Towers
SARUMAN;Build a dam, block the stream, work the furnaces night and day.;The Two Towers
SARUMAN;The Forest of Fangorn lies on our doorstep. Burn it.;The Two Towers
SARUMAN;Take back the lands they stole from you. Burn every village!;The Two Towers
SARUMAN;So Gandalf, you try to lead them over Caradhras. And if that fails, where then will you go ?;The Fellowship of the Ring
SARUMAN; the dwarves delved too greadily and too deep;The Fellowship of the Ring
SARUMAN; Shadow, flame;The Fellowship of the Ring
SARUMAN;You have fought many wars and slain many men Theoden King and made peace afterwards. Can we not take counsel together as we once did, my old friend? Can we not have peace you and I?;The Return of the King
SARUMAN;So you have come here for information. I have some for you.,Something festers in the heart of Middle Earth. Something that you have failed to see. But the great eye has seen it! Even now he presses his advantage. His attack will come soon. You are all going to die! But you know this don't you Gandalf? You cannot think that this Ranger will ever sit upon the throne of Gondor. This exile, crept from the shadows will never be crowned KingGandalf does not hesitate to sacrifice those who are closest to him, those he professes to love! Tell me, what words of comfort did you give the Halfling before you sent him to his doom? The path that you have set him on can only lead to death;The Return of the King
SARUMAN;You stink of horse. The Man.was he from Gondor?;The Two Towers
SARUMAN;Swear it.;The Two Towers
SARUMAN;The Horse-Men took your lands. They drove your people into the hills to scratch a living off rocks.;The Two Towers
SARUMAN;If the mountain defeats you will you risk a more dangerous road;The Fellowship of the Ring
SARUMAN;Moria... you fear to go into those mines.;The Fellowship of the Ring
SARUMAN;You know what they woke in the dark of Khazad-dum;The Fellowship of the Ring
SARUMAN;Rip them all down, Rip them all down;The Fellowship of the Ring
SARUMAN;Sauron. Lord of the Earth! Sauron. Lord of the Earth;The Fellowship of the Ring
SARUMAN;The power of Isengard is at your command! The power of Isengard is at your command;The Fellowship of the Ring
SARUMAN;We have work to do;The Fellowship of the Ring
SARUMAN;The world is changing. Who now has the strength to stand against the armies of Isengard.and Mordor? To stand against the might of Sauron and Saruman.and the union of the two towers?;The Two Towers
SARUMAN;Together, my Lord Sauron. we shall rule this Middle-earth.;The Two Towers
SARUMAN;We have only to remove those who oppose us.t will begin in Rohan. Too long have these peasants stood against you. But no more.;The Two Towers
SARUMAN;Rohan, my lord.is ready to fall.;The Two Towers
SARUMAN;The Old World will burnn the fires of industry. The forests will fall. A new order will rise. We will drive the machine of war with the sword and the spear. and the iron fists of the Orc. We have only to remove those who oppose us.;The Two Towers
SAURON;I see you;The Return of the King
SAURON;Build me an army worthy of Mordor;The Fellowship of the Ring
SAURON;You cannot hide!I see you There is no life in the void Only death. You cannot hide!I see youThere is no life in the void Only death;The Fellowship of the Ring
SHAGRAT;t's going to the Great Eye, along with everything else.;The Return of the King
SHAGRAT;You touch it and I'll stick this blade in your gut;The Return of the King
SHAGRAT;'m gonna bleed you like a stuck pig;The Return of the King
SHAGRAT;Stop your squealing you dunghill rat;The Return of the King
SHAGRAT;You get back you scum!;The Return of the King
SHAGRAT;No This fellow ain?t dead.;The Return of the King
SHAGRAT;She jabs him with her stinger and he goes as limp as a boned fish, then she has her way with them. That's how she likes to feed. Fresh blood. Get him to the Tower!;The Return of the King
SHAGRAT;Then he?ll wish he?d never been born.;The Return of the King
SHAGRAT;What's this?;The Return of the King
SHARKU;He's.dead. He took a little tumble off the cliff.;The Two Towers
SMEAGOL;Pull it in! Go on, go on, go on, pull it in!;The Return of the King
SMEAGOL;Deagol!;The Return of the King
SMEAGOL;Deagol!;The Return of the King
SMEAGOL;Give us that! Deagol my love;The Return of the King
SMEAGOL;Because,it's my birthday and I wants it;The Return of the King
SMEAGOL;My precious;The Return of the King
SMEAGOL;Gollum, Gollum, Gollum,and we wept precious. We wept to be so alone;The Return of the King
SMEAGOL;and cool, so nice for feet, and we only wish to catch a fish, so juicy sweet;The Return of the King
SMEAGOL;And we forgot the taste of bread, the sound of trees and the softness of the wind. We even forgot our own name;The Return of the King
SMEAGOL;It wasn't us. It wasn't us Smeagol  wouldn?t hurt master. We promised. You must believe us. It was the precious. The precious made us do it;The Return of the King
SMEAGOL;Master. Master looks after usMaster wouldn't hurt us.;The Two Towers
SMEAGOL;Don't ask Smeagol. Poor, poor Smeagol.;The Two Towers
SMEAGOL;But the fat Hobbit, he knows. Eyes always watching.;The Two Towers
SMEAGOL;Yes. Yes. Yes.;The Two Towers
SMEAGOL;Yes No! No!It's too risky. It's too risky.;The Two Towers
SMEAGOL;Yes. She could do it.;The Two Towers
SMEAGOL;Once they're deadSsssssssssssssh;The Two Towers
SMEAGOL;Come on, Hobbits. Long ways to go yet Smeagol will show you the way.;The Two Towers
SMEAGOL; Cruel Men hurts us. Master tricksed us.;The Two Towers
SMEAGOL;Master is our friend. Our friend.;The Two Towers
SMEAGOL;No. Not its business. Leave us alone;The Two Towers
SMEAGOL;No. No.;The Two Towers
SMEAGOL;No. Not master;The Two Towers
SMEAGOL;Master's my friend.;The Two Towers
SMEAGOL;Not listening. I'm not listening.;The Two Towers
SMEAGOL;No.;The Two Towers
SMEAGOL;Go away.;The Two Towers
SMEAGOL;I hate you. hate you.;The Two Towers
SMEAGOL;Not anymore.;The Two Towers
SMEAGOL;Master looks after us now. We don't need you.;The Two Towers
SMEAGOL;Leave now.and never come back.;The Two Towers
SMEAGOL;Leave now and never come back;The Two Towers
SMEAGOL;Leave now and never come back;The Two Towers
SMEAGOL;We told him to go away. And away he goes, preciousGone! Gone! Gone! Smeagol is free;The Two Towers
SMEAGOL;To the Gate, to the Gate! To the Gate, the master says. Yes;The Two Towers
SMEAGOL;But we swore to serve the master of the precious.;The Two Towers
SMEAGOL;This way, Hobbits.;
SMEAGOL;No;The Return of the King
SMEAGOL;But they knows,they knows, they suspects us;The Return of the King
SMEAGOL;No! No! Never! Smeagol hates nasty Hobbitses. Smeagol wants to see ;
SMEAGOL;We must get the precious! We must get it back;The Return of the King
SMEAGOL;Up, up, up the stairs we go until we come to the tunnel.;The Return of the King
SMEAGOL;And they doesn't taste very nice, does they Precious?;The Return of the King
SMEAGOL;And take it for Meee;The Return of the King
SMEAGOL;Deagol!;The Return of the King
SMEAGOL;They cursed us;The Return of the King
SMEAGOL;Murderer, they called us. They cursed us and drove us away.;The Return of the King
SMEAGOL;We lead them to the winding stair.;The Return of the King
SMEAGOL;Yes, we meant for us! Gollum, gollum. The precious will be ours once ;
SNAGA;Yeah! Why can't we have some meat?!What about them? They're fresh.;The Two Towers
SNAGA;Just a mouthful a bit of the flank.;The Two Towers
THEODEN; know your face, EowynMy eyes darken.;The Return of the King
THEODEN;I go to my fathers, in whose mighty company. I shall not now feel ashamed.;The Return of the King
THEODEN;Rally to me!To meeee;The Return of the King
THEODEN;You already did.Eowyn, my body is broken.You have to let me go.;The Return of the King
THEODEN;Eowyn.;The Return of the King
THEODEN;Grima! You need not follow him! You were not always as you are now. You were once a man of Rohan. Come down;The Return of the King
THEODEN;Grima?. Come down! Be free of him!;The Return of the King
THEODEN;Eomer, take your Eored down the left flank;The Return of the King
THEODEN;Gamling, follow the King's banner down the centre. Grimbold! Take your company right after you pass the wall. Forth and fear no darkness! Arise! Arise riders of Theoden. Spears shall be shaken, shields shall be splintered, a sword day, a red day ere the sun rises!;The Return of the King
THEODEN;Ride now, ride now! Ride! Ride for ruin and the world's ending! DEATH;The Return of the King
THEODEN;DEATH!;The Return of the King
THEODEN;CHAAAAARGE!;The Return of the King
THEODEN;Time is against us. Make ready;The Return of the King
THEODEN;Make haste. We ride through the night;The Return of the King
THEODEN;It is a three-day gallop to Minas Tirith and none of my riders can bear you as a burdon;The Return of the King
THEODEN;I will say no more;The Return of the King
THEODEN;Ride! Ride now to Gondor.;The Return of the King
THEODEN;Six thousand spears, less than half of what I had hoped for.;The Return of the King
THEODEN; More will come;The Return of the King
THEODEN;I take my leave;The Return of the King
THEODEN;I have left instruction The people are to follow your rule in my steadTake up my seat in the Golden Hall. Long may you defend Edoras, if the battle goes ill;The Return of the King
THEODEN;Duty? no I would have you smile again, not grieve for those whose time has come. You shall live to see these days renewed,and no more despair;The Return of the King
THEODEN;The fortress is taken. It is over.;The Two Towers
